dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8067023840425762,1.4462327387725746,-0.27336634512166547,0.354364125708442,0.5412844036697247
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.7624692242382491,1.4176884492191109,-0.2117784266628473,0.33671897567843734,0.5504587155963303
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.8349311913704611,1.4220183486238531,-0.3134686104544264,0.33030188042412545,0.5596330275229358
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.887475486065843,1.5137614678899083,-0.38976948530484834,0.2919354487450548,0.5321100917431193
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.7551633864659237,1.4251164991990681,-0.20175305145838895,0.3542054191387086,0.5412844036697247
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.8198699419201876,1.4220183486238531,-0.2919950091935912,0.3504593393472589,0.5321100917431193
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.787211764718158,1.4029051987767582,-0.24604050834719704,0.3415930246674688,0.5779816513761468
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.7547492116020094,1.3895332750837337,-0.20118595077278578,0.3719529790352946,0.5688073394495413
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.9275882159515372,1.4954128440366972,-0.4494680851063835,0.2307316702501322,0.5229357798165137
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.8002824277240128,1.4579510703363914,-0.2643328353471681,0.3600008160787657,0.5412844036697247
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.807855957068641,1.4613550313091597,-0.2749929439809351,0.3446036700596591,0.5412844036697247
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.9310106544072216,1.421174447295393,-0.4546197239842993,0.2750992621625412,0.6055045871559633
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.9850248245707245,1.4347830099865246,-0.5371350192736786,0.21187530769385526,0.6146788990825688
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.87210161289966,1.3878738793617975,-0.3672217762944756,0.24509838004749698,0.6146788990825688
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.9060502414510956,1.3761467889908257,-0.41725768321513046,0.2432523110808567,0.6146788990825688
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.9894279703817905,1.4877675840978595,-0.5439618721361239,0.20891013021795632,0.5871559633027523
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.8934313089028683,1.3799694189602447,-0.3985540020337883,0.273317506822488,0.6330275229357798
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.8963992921400699,1.3944954128440368,-0.40294194904124025,0.27334125332493764,0.6422018348623854
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.881728498129521,1.337920489296636,-0.3813192255494271,0.293750995715304,0.6238532110091743
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,2.030413424888094,1.5000546089995632,-0.6082334268830341,0.18956436312962038,0.5779816513761468
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,2.0273361199167903,1.5045871559633028,-0.6033622274757031,0.20734393711852112,0.6055045871559633
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.9568810087394004,1.432721712538226,-0.4938568025275083,0.2253698716579522,0.6146788990825688
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.9489694879202923,1.456804281345566,-0.4818021215003607,0.23569141247404066,0.6055045871559633
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.6482482020903577,1.1706911844526522,-0.05980350979056914,0.4876162764221045,0.6788990825688074
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.5557649573649088,1.1393456187034168,0.0557910729225618,0.5374434201712125,0.6605504587155964
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.5582370302797186,1.1785548803897425,0.05278803861446579,0.5223525595546572,0.6788990825688074
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.6534645306532707,1.1926605504587156,-0.06652219595482034,0.45896844362400147,0.6513761467889908
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.6027896806657205,1.165137614678899,-0.002151099582640592,0.5012563401536095,0.6422018348623854
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.580345414619675,1.1357215669142273,0.025719134154138068,0.49229416754186983,0.6972477064220184
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,1.5265239039588596,1.0642201834862386,0.0909508799579718,0.5450069326291198,0.6880733944954128
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.5286301023486095,1.06651376146789,0.08844065573650839,0.5459709422448439,0.6972477064220184
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.5806823074259686,1.1825979321392164,0.02530370193624598,0.498264664222206,0.6880733944954128
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.6254851075486314,1.1926605504587156,-0.03073286052009494,0.4799142089429577,0.6422018348623854
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.5658539436629495,1.1429663608562692,0.04350515680179745,0.5330874365227096,0.6788990825688074
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.5365952073532836,1.1176459880588319,0.07891633437703871,0.5277691406460715,0.6972477064220184
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.8782560246645483,1.4429009489874638,-0.3762258567328485,0.3006826501957605,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.961595240580633,1.535255689048626,-0.5010630353219974,0.23481287160361225,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.8633697262100215,1.5100627372501694,-0.3544974841417774,0.25223106275816354,0.5779816513761468
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.779083363611413,1.3669724770642202,-0.2347320724980304,0.37261395183270696,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.995742793206601,1.5894495412844036,-0.5537790856755107,0.2212419616784138,0.4954128440366973
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.8947871476423086,1.5412043104703652,-0.4005576581493344,0.2501752395002526,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.9559366230515995,1.5137614678899083,-0.4924152876280541,0.26112913502922586,0.5321100917431193
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.9413219431228177,1.4969418960244647,-0.47019607521232865,0.2896030733158402,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.8613727866482181,1.5075651667394787,-0.3515958589782171,0.24871893251626181,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,2.0676627766147373,1.614678899082569,-0.6677830312582091,0.16028567693005677,0.5321100917431193
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,2.029252183455049,1.5856269113149848,-0.6063943795055895,0.20515082278226657,0.5321100917431193
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.8929128020040342,1.527588466579292,-0.3977881325730981,0.231487162026403,0.5688073394495413
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.883628750963811,1.3541529982050726,-0.38411046894491774,0.2975438890921787,0.6513761467889908
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.971013617980045,1.3977309798564488,-0.5155120081417188,0.27939522716404847,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.9349487156202685,1.4476727302569148,-0.46055881362124884,0.2870976142120144,0.6238532110091743
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.8622271365912593,1.3211009174311927,-0.35283687943262465,0.3307402881448743,0.6146788990825688
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.8425020937142753,1.2836391437308867,-0.32432967961065917,0.34768014762387384,0.6238532110091743
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.9620667770093505,1.4192187272462502,-0.5017847856209128,0.30247926605641484,0.6146788990825688
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,2.0341127498000406,1.4587155963302751,-0.6140990281061209,0.21504640778746886,0.6146788990825688
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.837308035005125,1.3555045871559632,-0.31687356806175804,0.35130993684661926,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.8433224024253743,1.3314001747487987,-0.32550916375638117,0.31602092423800104,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8548226256106173,1.3302752293577982,-0.34210007880220683,0.34076643041348526,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.9999044319674522,1.4418960244648318,-0.5602659027230545,0.2491913406344503,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.8532497745823888,1.3680974224552207,-0.3398248979302714,0.32159327144660405,0.6330275229357798
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,2,1.5649915952835929,1.1280769632505268,0.04455838996599204,0.525126504407991,0.6513761467889908
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,5,1.454634877033108,1.0344636325478205,0.17455503173951736,0.5819899340741862,0.6880733944954128
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,10,1.4837931948171388,1.073910491284877,0.14113109033771565,0.5676537626226402,0.6880733944954128
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,2,1.5144563320384568,1.0825688073394495,0.105266614131862,0.5440321686703534,0.7064220183486238
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,5,1.5535997789619507,1.1185015290519877,0.05841737989959983,0.5176167023665489,0.6513761467889908
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,10,1.516466848194913,1.1118392311052863,0.1028894310614874,0.5663657183673478,0.6697247706422018
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,2,1.4399286424725513,1.0458715596330275,0.19116101917520334,0.596831208863422,0.7064220183486238
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,5,1.5594120863472463,1.1383792048929664,0.05135892763330674,0.5276567497783571,0.6605504587155964
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,10,1.457870521807408,1.0552351827581186,0.17087875913725348,0.5818285144755139,0.6788990825688074
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,2,1.4271290227959146,1.0458715596330275,0.20547675334909354,0.6109573343487504,0.6697247706422018
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,5,1.5103702012255984,1.084097859327217,0.1100882329334848,0.5611134553415369,0.6605504587155964
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,10,1.4900632266146563,1.0889034512887725,0.1338571476945899,0.5622505499212314,0.6972477064220184
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,2,1.8486373888758896,1.3966797728265619,-0.3331640590795897,0.33606825961360154,0.6422018348623854
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,5,1.7572328687513954,1.2943662506885483,-0.20458865395966974,0.4116300628891449,0.6330275229357798
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,10,1.7653850539047302,1.3655380806756954,-0.2157912766077299,0.3811546605932234,0.6422018348623854
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,2,1.9036420911004186,1.4220183486238531,-0.41367874967165785,0.3241003504174132,0.5963302752293578
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,5,1.789705384099751,1.3555045871559632,-0.24952002707001775,0.3990984338266917,0.6146788990825688
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,10,1.8088661896887084,1.3991189748070478,-0.2764182780475337,0.3567112643881613,0.6238532110091743
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,2,1.7842326749984458,1.311926605504587,-0.2418899395849754,0.3946494212776204,0.6146788990825688
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,5,1.8315079876060132,1.4319571865443423,-0.30857243053731476,0.3444231223162398,0.5963302752293578
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,10,1.798567928117174,1.3970802388233579,-0.26192580641470675,0.36520567577527285,0.6238532110091743
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,2,1.779083363611413,1.3302752293577982,-0.2347320724980304,0.3898394062695454,0.6238532110091743
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,5,1.8037472321453378,1.3860856269113149,-0.26920416155911675,0.3621233602855085,0.6238532110091743
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,10,1.7369421843241448,1.336988495704092,-0.17693060842416286,0.4024663887798359,0.6422018348623854
