dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,10,,1.2476523408531577,0.9736363636363636,0.4052448766932961,0.5954474048099584,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,10.0,1.2491802569322328,1.0294894777568975,0.4037872713649854,0.6057982076943844,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,20.0,1.2659347965400545,1.0399999999999998,0.38768669676971157,0.5848367890305622,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,30.0,1.258642847745864,1.0063636363636363,0.39472038902396667,0.5916039758204324,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,,1.3033610397737077,1.0713636363636363,0.3509465092045848,0.5409218322784672,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,10.0,1.2857797611647677,1.0424202525778692,0.3683388142955819,0.569676524147113,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,20.0,1.244073952785766,1.0176363636363637,0.40865161514414716,0.6031425514504213,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,30.0,1.271284246879366,1.034,0.3825008683570683,0.586847389262922,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,,1.2579608318804902,1.0272727272727276,0.39537617228204225,0.5892687601515763,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,10.0,1.2574000191062034,1.0191322845194015,0.39591514801906613,0.5902633533350605,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,20.0,1.2329801296046907,1.002909090909091,0.41915109412990625,0.6087289794852597,0.7818181818181819
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,30.0,1.2486246979631774,1.0216363636363637,0.4043174713442167,0.6010346223910011,0.7818181818181819
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,,1.2574859478701577,1.0258181818181817,0.3958325807572074,0.5922777617759585,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,10.0,1.4227259793129834,1.2023175271469355,0.22661891857127592,0.44951774500638764,0.6636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,20.0,1.3874436925511608,1.1409090909090909,0.2645015630427232,0.4749990775996809,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,30.0,1.4611950277395926,1.1654545454545453,0.18423063563737418,0.42546577084890747,0.6818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,,1.3768541218034949,1.1372727272727272,0.2756860020840569,0.5014551550456979,0.6727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,10.0,1.3452582452708848,1.1027157227451903,0.30854750916421325,0.5274401691371426,0.7090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,20.0,1.3728785286927079,1.1250000000000002,0.2798627995831886,0.49904374357351183,0.6818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,30.0,1.3563989758983828,1.1318181818181818,0.2970475859673499,0.5190793647824135,0.7090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,,1.3766972995344526,1.1122727272727273,0.27585098992705814,0.48573471457477335,0.7090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,10.0,1.3242530728818245,1.0924219682040888,0.3299719273564954,0.5493755591046643,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,20.0,1.292045594467091,1.0752727272727274,0.3621674192427926,0.5736617503901839,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,30.0,1.302272140250542,1.0759999999999998,0.35203056616880857,0.5636175885937232,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,,1.3173030299544872,1.1072727272727272,0.3369864536297327,0.545505333443772,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,100,10.0,1.2938162477516266,1.0864183994974006,0.3604180162415046,0.572055651551588,0.7454545454545455
